[2026-08-30 14:11:06] : Clicked: App: CLIENT, Title: WindowDefenderV1
[2026-08-30 14:11:08] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:11:11] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:11:15] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:18] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:23] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:24] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:24] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:24] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:27] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:28] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:29] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:35] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:36] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:36] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:38] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:38] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:43] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:45] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:47] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:47] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:49] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:50] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:51] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:52] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:53] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:54] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:57] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:57] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:58] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:12:00] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:12:07] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:12:09] : Clicked: App: CLIENT, Title: WindowDefenderV1
[2026-08-30 14:12:10] : Clicked: App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:12:11] : Clicked: App: CLIENT, Title: WindowDefenderV1
[2026-08-30 14:12:21] : Clicked: App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:17:52] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:17:55] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:17:56] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:17:56] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:01] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:02] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:02] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:04] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:06] : Clicked: App: explorer, Title: 
[2026-08-30 14:18:08] : Clicked: App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:18:13] : Clicked: App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:18:19] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:20] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:22] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:22] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:23] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:25] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:26] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:28] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:28] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:29] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:30] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:32] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:33] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:33] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:34] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:34] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:35] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:36] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:18:43] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:18:48] : Clicked: App: CLIENT, Title: WindowDefenderV1
[2026-08-30 14:18:49] : Clicked: App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:00] : Key: S, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:00] : Key: S, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:00] : Key: T, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:00] : Key: T, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:00] : Key: I, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:00] : Key: I, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:00] : Key: L, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:00] : Key: L, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:01] : Key: L, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:01] : Key: L, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:01] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:01] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:01] : Key: C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:01] : Key: C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:01] : Key: A, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:01] : Key: A, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:01] : Key: N, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:01] : Key: N, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: Oem7, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: Oem7, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: T, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: T, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: O, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: O, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: N, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: N, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: T, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:02] : Key: T, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:03] : Key: R, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:03] : Key: R, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:03] : Key: O, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:03] : Key: O, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:03] : Key: L, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:03] : Key: L, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:03] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:03] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: T, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: T, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: H, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: H, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: E, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: E, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: L, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: L, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: I, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:04] : Key: I, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:05] : Key: E, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:05] : Key: E, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:05] : Key: N, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:05] : Key: N, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:05] : Key: T, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:05] : Key: T, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:05] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:05] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:06] : Key: M, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:06] : Key: M, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:06] : Key: O, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:06] : Key: O, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:06] : Key: U, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:06] : Key: U, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:07] : Key: S, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:07] : Key: S, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:07] : Key: E, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:07] : Key: E, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:07] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:07] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:07] : Key: A, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:07] : Key: A, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:07] : Key: Backspace, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:07] : Key: Backspace, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:10] : Key: A, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:10] : Key: A, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:10] : Key: N, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:10] : Key: N, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:10] : Key: D, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:10] : Key: D, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:10] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:10] : Key: Spacebar, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:12] : Key: C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:12] : Key: C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:12] : Key: L, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:12] : Key: L, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:12] : Key: I, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:12] : Key: I, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:13] : Key: C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:13] : Key: C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:13] : Key: K, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:13] : Key: K, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:13] : Key: I, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:13] : Key: I, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:13] : Key: N, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:13] : Key: N, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:14] : Key: G, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:14] : Key: G, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:14] : Key: Enter, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:19:14] : Key: Enter, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:21:39] : Clicked: App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:21:43] : Clicked: App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:21:44] : Key: Ctrl, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:21:44] : Key: Ctrl, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:21:44] : Key: Ctrl + C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:21:44] : Key: Ctrl + C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:21:45] : Key: Ctrl, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:21:45] : Key: Ctrl, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:21:45] : Key: Ctrl + C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:21:45] : Key: Ctrl + C, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:21:47] : Key: LeftWindows, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:21:47] : Key: LeftWindows, App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:21:49] : Key: T, App: SearchApp, Title: Search
[2026-08-30 14:21:49] : Key: T, App: SearchApp, Title: Search
[2026-08-30 14:21:49] : Key: A, App: SearchApp, Title: Search
[2026-08-30 14:21:49] : Key: A, App: SearchApp, Title: Search
[2026-08-30 14:21:49] : Key: S, App: SearchApp, Title: Search
[2026-08-30 14:21:49] : Key: S, App: SearchApp, Title: Search
[2026-08-30 14:21:49] : Key: K, App: SearchApp, Title: Search
[2026-08-30 14:21:49] : Key: K, App: SearchApp, Title: Search
[2026-08-30 14:21:50] : Key: Enter, App: SearchApp, Title: Search
[2026-08-30 14:21:50] : Key: Enter, App: SearchApp, Title: Search
[2026-08-30 14:22:21] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:22:21] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:22:24] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:25] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:28] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:28] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:28] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:29] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:29] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:29] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:29] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:31] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:31] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:31] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:31] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:32] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:35] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:35] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:37] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:38] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:22:40] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:22:43] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:44] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:46] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:47] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:48] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:50] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:51] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:52] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:52] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:53] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:53] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:54] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:54] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:54] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:55] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:56] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:57] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:22:58] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:00] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:00] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:01] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:01] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:11] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:11] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:11] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:12] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:12] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:13] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:13] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:13] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:13] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:13] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:14] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:15] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:18] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:23:20] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:21] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:22] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:23] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:26] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:30] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:32] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:36] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:39] : Key: LeftWindows, App: explorer, Title: test-deployment
[2026-08-30 14:23:39] : Key: E, App: explorer, Title: test-deployment
[2026-08-30 14:23:42] : Clicked: App: explorer, Title: File Explorer
[2026-08-30 14:23:43] : Clicked: App: explorer, Title: This PC
[2026-08-30 14:23:44] : Clicked: App: explorer, Title: This PC
[2026-08-30 14:23:45] : Clicked: App: explorer, Title: Local Disk (C:)
[2026-08-30 14:23:45] : Clicked: App: explorer, Title: Local Disk (C:)
[2026-08-30 14:23:48] : Clicked: App: explorer, Title: asd
[2026-08-30 14:23:49] : Clicked: App: explorer, Title: test-deployment
[2026-08-30 14:23:50] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:53] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:54] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:23:59] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:24:00] : Clicked: App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:24:01] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:24:03] : Clicked: App: explorer, Title: File Explorer
[2026-08-30 14:24:05] : Clicked: App: explorer, Title: This PC
[2026-08-30 14:24:05] : Clicked: App: explorer, Title: This PC
[2026-08-30 14:24:06] : Clicked: App: explorer, Title: Local Disk (C:)
[2026-08-30 14:24:06] : Clicked: App: explorer, Title: Local Disk (C:)
[2026-08-30 14:24:07] : Clicked: App: explorer, Title: asd
[2026-08-30 14:24:08] : Clicked: App: explorer, Title: asd
[2026-08-30 14:24:10] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 14:24:15] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:24:17] : Clicked: App: CLIENT, Title: WindowDefenderV1
[2026-08-30 14:24:20] : Clicked: App: explorer, Title: File Explorer
[2026-08-30 14:24:21] : Clicked: App: explorer, Title: test-deployment
[2026-08-30 14:24:21] : Key: Ctrl, App: explorer, Title: test-deployment
[2026-08-30 14:24:21] : Key: Ctrl, App: explorer, Title: test-deployment
[2026-08-30 14:24:22] : Key: Ctrl + C, App: explorer, Title: test-deployment
[2026-08-30 14:24:22] : Key: Ctrl + C, App: explorer, Title: test-deployment
[2026-08-30 14:24:23] : Clicked: App: explorer, Title: test-deployment
[2026-08-30 14:24:23] : Clicked: App: explorer, Title: RemoteAccessTroj
[2026-08-30 14:24:24] : Key: Ctrl, App: explorer, Title: RemoteAccessTroj
[2026-08-30 14:24:24] : Key: Ctrl, App: explorer, Title: RemoteAccessTroj
[2026-08-30 14:24:24] : Key: Ctrl + V, App: explorer, Title: RemoteAccessTroj
[2026-08-30 14:24:24] : Key: Ctrl + V, App: explorer, Title: RemoteAccessTroj
[2026-08-30 17:07:51] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:07:53] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:07:54] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:07:56] : Clicked: App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 17:07:57] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:08:01] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:08:04] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 17:08:06] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 17:08:09] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 17:08:10] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 17:08:12] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 17:08:15] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:08:17] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:08:18] : Key: C, App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:08:18] : Key: M, App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:08:19] : Key: D, App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:08:19] : Key: Enter, App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:08:21] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:10:04] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:10:05] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:10:08] : Key: C, App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:10:08] : Key: L, App: ADMIN, Title: ADMIN — Control Panel
